url_path,views_total,views_unique
/vmware/Holodeck,142,96
/vmware/Holodeck/issues,118,44
/vmware/Holodeck/issues/141,47,31
/vmware/Holodeck/blob/main/docs/index.md,38,21
/vmware/Holodeck/blob/main/docs/offline_depot.md,35,28
/vmware/Holodeck/issues/10,32,22
/vmware/Holodeck/actions,32,3
/vmware/Holodeck/blob/main/docs/release_notes.md,26,15
/vmware/Holodeck/issues/91,25,23
/vmware/Holodeck/issues/122,24,16
