url_path,views_total,views_unique
/vmware/Holodeck/issues,111,35
/vmware/Holodeck,96,50
/vmware/Holodeck/actions,63,2
/vmware/Holodeck/issues/10,34,17
/vmware/Holodeck/issues/141,31,23
/vmware/Holodeck/blob/main/docs/index.md,28,17
/vmware/Holodeck/blob/main/docs/offline_depot.md,27,19
/vmware/Holodeck/issues/151,26,21
/vmware/Holodeck/issues/122,21,17
/vmware/Holodeck/issues/91,16,15
