url_path,views_total,views_unique
/vmware/Holodeck,116,73
/vmware/Holodeck/issues,95,53
/vmware/Holodeck/issues/141,41,26
/vmware/Holodeck/issues/151,33,24
/vmware/Holodeck/issues/46,27,18
/vmware/Holodeck/blob/main/docs/offline_depot.md,25,18
/vmware/Holodeck/issues/122,23,12
/vmware/Holodeck/issues/138,21,20
/vmware/Holodeck/blob/main/docs/index.md,20,16
/vmware/Holodeck/blob/main/docs/release_notes.md,18,14
