url_path,views_total,views_unique
/vmware/Holodeck,106,66
/vmware/Holodeck/issues,84,46
/vmware/Holodeck/issues/141,40,25
/vmware/Holodeck/issues/151,37,28
/vmware/Holodeck/actions,29,3
/vmware/Holodeck/blob/main/docs/index.md,24,20
/vmware/Holodeck/blob/main/docs/offline_depot.md,24,18
/vmware/Holodeck/issues/91,19,15
/vmware/Holodeck/issues/122,18,8
/vmware/Holodeck/tree/main/docs,16,10
