url_path,views_total,views_unique
/vmware/Holodeck,144,83
/vmware/Holodeck/issues,103,44
/vmware/Holodeck/issues/138,43,28
/vmware/Holodeck/issues/122,30,24
/vmware/Holodeck/discussions/119,24,15
/vmware/Holodeck/blob/main/docs/offline_depot.md,21,16
/vmware/Holodeck/issues/91,20,19
/vmware/Holodeck/issues/141,18,15
/vmware/Holodeck/blob/main/docs/index.md,18,14
/vmware/Holodeck/blob/main/docs/release_notes.md,17,13
