referrer,views_total,views_unique
vmware.github.io,261,61
github.com,73,22
Google,42,22
Bing,22,14
DuckDuckGo,4,1
confluence.int.abnamro.com,3,1
search.brave.com,2,1
vmware-github-io.translate.goog,2,1
blogs.vmware.com,1,1
github-vcf.devops.broadcom.net,1,1
