url_path,views_total,views_unique
/vmware/Holodeck/issues/122,98,47
/vmware/Holodeck,78,50
/vmware/Holodeck/issues,50,36
/vmware/Holodeck/discussions/119,31,28
/vmware/Holodeck/discussions/103,21,20
/vmware/Holodeck/issues/91,21,15
/vmware/Holodeck/issues/43,17,15
/vmware/Holodeck/blob/main/docs/index.md,13,13
/vmware/Holodeck/issues/134,12,8
/vmware/Holodeck/issues/46,11,9
